1 4.411576e-03
2 1.168349e-03
3 3.632300e-04
4 1.447404e-04
5 7.189841e-05
6 4.359634e-05
7 2.930072e-05
8 2.142420e-05
9 1.674714e-05
10 1.306672e-05
11 1.098846e-05
12 8.805423e-06
13 7.814617e-06
14 6.742967e-06
15 6.079143e-06
16 5.651959e-06
17 5.409749e-06
18 5.551459e-06
19 5.130459e-06
20 5.873833e-06
