3.001313890e-04 -3.469649814e-06 -7.527477831e-06 3.677364014e-05 1.538185306e-07 4.407270330e-05 1.809893400e-05 1.347480598e-05 -7.480559271e-08 -6.890588730e-07 -2.460817184e-06 1.338373832e-06 6.248783572e-05 -4.865358317e-06 2.183671937e-06 2.001127385e-06 1.030133866e-06 2.617359569e-07 -4.395118436e-06 -1.269712237e-06 -2.705148943e-07 -1.003487538e-07 7.080568924e-06 -7.223788304e-06 1.322013614e-05 -9.666392705e-06 1.661088336e-07 -1.220348461e-06 2.372211578e-06 -6.634163484e-07 -2.712150339e-06 -2.063865448e-06 5.106428339e-07 8.807029199e-07 -7.216078742e-07 3.110904469e-05 -9.071500088e-06 -7.570359180e-07 6.076690973e-07 -6.932375662e-06 3.342058236e-05 -3.762109155e-06 -3.768264093e-06 -7.215496689e-06 -4.483550094e-06 7.524693029e-06 -7.569722637e-06 -3.045205675e-06 1.209868546e-07 -1.589348740e-06 4.277222553e-06 3.623056537e-07 1.183120732e-06 -2.548875875e-07 3.105264374e-07 2.753103673e-05 1.603128134e-04 -3.826893455e-07 1.118851005e-06 2.325585957e-07 8.289509565e-06 -6.062214237e-06 4.886395330e-07 -2.397709748e-06 -4.360803361e-07 2.432386051e-05 1.827792928e-05 -4.691110112e-06 3.472898650e-05 -4.039647931e-06 4.180233515e-07 -3.462012059e-07 7.621454843e-07 2.552542902e-06 1.344024811e-07 -4.373978075e-06 -3.542679139e-07 2.378708282e-07 -6.067389960e-06 3.284205584e-07 1.868129840e-07 3.500472463e-07 3.001017054e-06 -6.457607440e-06 -5.183413438e-06 -8.480842450e-06 3.324317963e-07 9.045058103e-08 6.960278037e-07 2.375584136e-07 -4.915319466e-08 -9.886069540e-07 -1.063855127e-05 -6.264853829e-06 -2.285039856e-06 4.264972400e-07 -4.648348624e-07 7.754626738e-08 3.281017249e-07 6.910053607e-07 
-3.469649814e-06 6.052922167e-05 -4.140513945e-06 -3.460727401e-06 1.432202942e-07 -1.451630866e-06 -3.192078519e-07 -2.212787832e-06 4.451486801e-07 2.455483557e-06 2.507984338e-07 4.653620437e-07 -1.759581525e-06 2.765109072e-07 6.414615651e-07 5.122394603e-07 4.454848636e-07 -3.251783970e-07 1.817762657e-05 3.808421790e-06 3.948851641e-07 2.442913783e-07 -6.875980499e-07 3.571189215e-06 -1.739199484e-06 -3.733391423e-06 -3.000648718e-08 9.442861673e-07 1.224408711e-07 2.810316061e-06 3.994808982e-06 1.271185182e-06 -1.805807759e-06 -2.180730888e-06 6.725824181e-07 -3.497810329e-06 6.670535203e-07 1.328998648e-07 2.356135888e-07 -8.992575857e-07 -2.564365757e-06 3.772488976e-05 2.703394424e-05 3.550141645e-06 -2.401929089e-06 -2.590849225e-06 -3.783282965e-06 5.109606854e-06 1.310443455e-06 8.528000299e-07 -8.007428565e-07 1.961490292e-07 -3.802971595e-06 1.224424316e-06 1.055134573e-07 -3.730758324e-06 -3.806754135e-06 1.497066611e-07 1.386220313e-06 1.901044516e-07 -2.386112001e-07 -2.775299682e-06 7.027083989e-07 2.295604379e-06 2.327911873e-06 -4.302394235e-06 -2.946557516e-06 2.169752221e-06 -1.342520202e-06 2.795623935e-07 1.586633294e-06 8.644628299e-08 3.912103778e-07 7.614356955e-07 2.740925248e-08 3.111211132e-07 5.546598490e-08 6.027828814e-07 1.345276304e-06 -4.166532681e-08 -8.582560373e-08 -4.844078077e-08 -1.040951841e-07 -2.721052457e-06 5.071453224e-06 -6.712371303e-07 1.675908398e-06 8.699307544e-08 3.376457499e-07 -1.421679201e-07 1.018513656e-07 -9.549288148e-07 -1.087819236e-06 2.255724652e-06 1.169346341e-05 3.044605051e-07 -4.595806080e-08 1.127489655e-07 -7.814088895e-08 3.015655788e-07 
-7.527477831e-06 -4.140513945e-06 6.538951297e-04 1.574172809e-05 1.041428061e-06 -3.326202272e-06 -2.388678144e-06 6.685428247e-05 -1.028966555e-06 -2.419404122e-06 1.239879299e-06 1.673971370e-06 1.344660019e-05 -1.544287622e-07 -3.258791867e-07 8.928038662e-07 1.808960438e-06 3.970597582e-07 -4.541744661e-06 -2.657976845e-06 -9.301653611e-07 -6.161521061e-07 -5.617767129e-06 -6.341366830e-06 1.786506419e-05 -1.300169564e-05 -2.392451993e-07 -4.625280783e-06 -1.783887366e-06 -2.575486955e-06 -3.090474472e-06 -2.127638044e-06 -9.838583279e-06 2.238560988e-05 -1.448365232e-06 4.990287501e-05 -7.896085992e-06 -8.118830106e-07 5.293233169e-08 -7.471426555e-06 -1.232063441e-05 -4.344832119e-06 -4.100603045e-06 -6.357789095e-06 6.859585981e-05 7.008446006e-05 -1.468567229e-05 -2.924685380e-06 -2.114690021e-06 -1.576102558e-06 1.437852101e-05 8.570211499e-07 1.559962183e-04 -2.025254684e-06 6.139596527e-06 8.992974185e-05 -9.576815903e-06 -8.522535586e-07 -3.135640350e-06 1.083109640e-06 -5.561483198e-06 -7.798025312e-06 -1.346006514e-06 -2.330007252e-06 -2.543007739e-06 -2.099440989e-05 -1.232603782e-05 -4.548264058e-06 -5.116110950e-06 7.210981921e-07 -2.713257923e-06 -7.310678823e-07 1.088382926e-06 -3.064946467e-06 -2.589055792e-07 -1.023697296e-06 1.069421378e-06 -1.232214707e-06 -6.250055914e-06 -1.078923432e-07 1.380372356e-07 -1.588365773e-07 5.988645782e-06 -7.880315008e-06 -4.542227974e-06 -9.592282475e-06 -2.861161429e-06 -2.741441801e-07 7.360494932e-07 -4.021841985e-08 1.035033149e-06 -1.114522421e-06 -1.008495553e-05 -5.663049579e-06 -3.388205118e-06 1.110525856e-06 -8.626460858e-07 -3.113583284e-07 -3.029519876e-08 1.305918650e-07 
3.677364014e-05 -3.460727401e-06 1.574172809e-05 3.521574235e-04 1.278757771e-06 1.194246625e-05 6.052034730e-06 1.529014376e-05 -1.190471573e-06 -2.972292013e-06 3.265750522e-07 4.950886017e-06 1.478972241e-05 -1.778564425e-06 2.647558983e-06 4.696814645e-06 4.652030860e-06 3.328584651e-07 -3.142708541e-06 -3.043272143e-06 -1.078861824e-06 -6.944054441e-07 -1.493785507e-06 -2.750476655e-06 7.005005942e-05 -2.741737512e-06 -2.467620670e-07 1.602548286e-06 4.779461567e-06 -3.173837662e-06 -2.532577190e-06 -4.880808273e-07 -1.168211564e-05 -9.102767134e-06 -1.589164015e-06 9.884869327e-05 -2.421396353e-06 -3.667882820e-07 4.918745611e-07 -4.766505554e-06 1.458856243e-05 -3.498125892e-06 -3.094429861e-06 -2.818710850e-06 1.021946862e-05 7.798733584e-06 -5.834216593e-07 -1.739119623e-06 -2.521741225e-06 -5.905132069e-07 1.227682888e-05 1.254520152e-06 -1.672583175e-05 -2.476272864e-06 1.018326193e-05 4.719411465e-05 5.016503319e-05 -9.155603704e-07 -3.695196706e-06 1.362359634e-06 4.916884556e-06 -5.969099549e-06 -1.298753357e-06 -1.402154330e-06 -3.174591885e-06 1.273308441e-05 -4.790001282e-07 -4.011033518e-07 1.062406278e-05 -6.081567560e-07 -3.279229355e-06 -7.877174851e-07 2.486631781e-06 2.244206903e-06 -2.689124578e-07 -2.717138003e-06 8.440891627e-07 -1.338148593e-06 1.829512017e-07 -1.884669061e-08 6.303780774e-08 -7.019418725e-08 1.749385837e-05 -5.669661447e-06 -1.746784534e-06 1.303099647e-06 -3.590435066e-06 -3.108748894e-07 1.691178924e-06 1.563041003e-08 1.083359668e-06 -8.255235079e-07 -6.057233282e-07 -6.579271128e-07 -3.386519741e-06 1.918151929e-06 -9.161202947e-07 -3.512693559e-07 4.740578903e-08 7.492962609e-07 
1.538185306e-07 1.432202942e-07 1.041428061e-06 1.278757771e-06 1.323909176e-04 -6.220676305e-07 -1.099599177e-06 6.321010323e-07 1.240768769e-07 5.245828263e-07 -3.272667358e-07 9.579138848e-06 -1.643034829e-07 -5.544958543e-06 5.588767995e-06 7.100420152e-06 1.108102176e-05 -1.810989095e-06 9.278624225e-08 3.218041156e-07 -7.717478457e-08 -4.375682553e-07 1.509895351e-06 -3.896702803e-07 1.908156210e-06 -9.431877717e-07 -2.002163501e-06 -1.306522921e-06 -1.230039583e-05 6.200338607e-07 1.492572227e-07 -8.391994370e-08 3.577112525e-08 -9.408997339e-06 1.011537161e-07 1.257925252e-06 -6.844299834e-07 4.596340862e-08 8.236125732e-06 -2.721481400e-07 -5.066892718e-07 1.355657980e-07 8.756880942e-08 -3.281386098e-07 1.096310752e-06 -1.364263508e-06 -9.362871202e-07 5.343172720e-08 1.325344678e-06 1.171901921e-08 -7.950284812e-06 5.054548028e-05 3.038169329e-07 7.448913524e-07 -2.121301745e-07 1.176791787e-06 3.524399434e-07 -5.697735892e-08 1.731227438e-06 6.409546515e-05 -1.289359369e-06 -1.834094976e-07 2.375296494e-06 8.150419069e-08 7.392162849e-07 -1.188263296e-07 8.396037583e-07 -5.964484830e-07 -7.194669051e-07 -5.096735434e-06 1.542506694e-06 -1.299156319e-07 1.942809675e-05 -1.663243543e-06 -1.833416574e-06 -8.225889355e-06 2.854740504e-05 1.312545229e-06 -1.066898598e-06 -1.821384479e-06 -1.991413816e-06 -1.159256832e-06 3.684290458e-06 -2.315091285e-07 -1.397874605e-07 -1.450422158e-06 1.408001612e-06 -1.482260896e-06 2.330240959e-05 -3.554878735e-06 5.504503836e-05 5.389072611e-08 -1.124563242e-06 -6.735427005e-07 2.248000727e-07 3.525223402e-05 -1.692805821e-08 -1.343134826e-06 -2.961013554e-06 1.175362119e-05 
4.407270330e-05 -1.451630866e-06 -3.326202272e-06 1.194246625e-05 -6.220676305e-07 2.393023344e-04 5.392706052e-05 -1.606535384e-05 1.689975758e-07 1.353575532e-07 -3.436791080e-06 -5.202027884e-07 2.708895217e-05 -3.556320512e-06 5.063784569e-07 -1.910144631e-08 -7.579087357e-07 8.312049062e-08 -2.352751436e-06 -2.157037219e-07 6.706600334e-09 7.421550064e-08 3.221197156e-06 -4.305669997e-06 4.480087547e-06 6.311219472e-06 2.028294815e-07 -5.089288051e-06 1.955751394e-06 1.877364137e-07 -1.492832308e-06 -3.269017951e-06 3.747871539e-06 1.596412218e-06 -2.127833078e-07 1.015906327e-05 -4.196032278e-06 -9.292864885e-07 2.145095731e-07 -1.436483588e-06 7.594752832e-05 -1.620425385e-06 -1.947407660e-06 -4.144626271e-06 -2.132860754e-05 3.481482255e-06 1.178177044e-05 -2.619409226e-06 4.561373484e-07 -2.117959335e-06 2.140525761e-06 -3.351710446e-07 1.180305304e-06 3.007656149e-07 -1.384984503e-06 8.986483347e-06 3.419048063e-05 -1.136429895e-07 1.163302978e-06 -6.291641649e-07 1.471490488e-05 -2.366044508e-07 5.089140959e-07 -2.219450403e-06 3.368241026e-07 2.391596136e-05 8.112654191e-06 -7.706029906e-06 1.216215280e-04 -3.788987205e-06 7.852311577e-07 -1.078955298e-07 -4.980248598e-07 3.711488626e-06 1.862085707e-07 -3.109736913e-06 -1.143573621e-06 3.721189843e-07 -8.985951858e-06 2.384277859e-07 1.050571372e-07 2.353162020e-07 -2.269805295e-07 -4.517425199e-07 -5.068659901e-06 -5.900726134e-07 7.831932361e-07 1.685492062e-07 -2.183254954e-07 1.934924439e-07 -8.272915894e-07 -8.168709803e-07 -1.117489495e-06 -8.169948348e-06 -7.286346169e-07 -6.027885293e-07 -1.633040779e-07 1.443134525e-07 2.278754902e-07 1.692915001e-07 
1.809893400e-05 -3.192078519e-07 -2.388678144e-06 6.052034730e-06 -1.099599177e-06 5.392706052e-05 2.025524322e-04 -1.937451522e-05 1.957496664e-07 3.157585428e-07 -3.117700932e-06 -1.470064885e-06 4.591001498e-06 -2.474708730e-06 -2.788360156e-07 -9.616315193e-07 -1.582771827e-06 -3.042402793e-08 -7.719547915e-07 1.459270355e-07 8.373717385e-08 1.060432449e-07 1.326150045e-06 -5.921558341e-07 2.565101118e-06 9.206025074e-06 1.551182116e-07 -1.884786585e-06 1.865009738e-06 3.706646728e-07 -7.029927053e-07 -3.763992455e-06 3.077504451e-06 1.544790140e-06 -2.631377906e-08 5.230834374e-06 1.602591371e-06 -9.762104180e-07 -8.303039845e-08 1.391574146e-06 3.681492638e-05 -3.502358236e-07 -6.794152389e-07 -4.646232433e-07 -2.105555703e-05 2.152818746e-06 1.241015706e-05 -1.825055897e-06 4.442643138e-07 -2.241383466e-06 1.622442940e-06 -7.898940254e-07 5.626865692e-07 3.086664780e-07 -1.145962207e-06 4.587426948e-06 1.458598166e-05 -8.377123181e-09 7.427091988e-07 -1.194269157e-06 5.444584373e-05 1.832436248e-06 3.348747573e-07 -1.698045027e-06 3.794351943e-07 1.554761002e-05 4.723857155e-06 -6.400248356e-06 6.417825938e-05 -2.684051040e-06 6.047015994e-07 -3.361467132e-08 -1.107947111e-06 8.765141543e-06 1.236863785e-07 -2.039372041e-06 -1.534859102e-06 3.007362324e-07 -2.131028982e-06 1.182340704e-07 1.124145492e-07 1.199289005e-07 -5.163356580e-07 1.871253928e-06 -3.076371985e-06 1.341580409e-05 6.340685491e-07 1.293658004e-07 -7.018101287e-07 1.018578293e-07 -1.219707376e-06 -6.564370853e-07 8.325281918e-06 -4.030811782e-06 -4.512213648e-08 -1.120174292e-06 -8.461828410e-08 1.280295447e-07 1.111790873e-07 -1.545583600e-07 
1.347480598e-05 -2.212787832e-06 6.685428247e-05 1.529014376e-05 6.321010323e-07 -1.606535384e-05 -1.937451522e-05 5.745504503e-04 5.583563255e-09 -4.204912167e-07 -9.953891556e-07 1.196478354e-06 1.065118417e-08 -3.574125908e-06 1.279438192e-06 1.365007028e-06 1.102477124e-06 5.279789461e-07 -2.932146255e-06 -8.046811001e-07 -1.607513371e-07 2.039216574e-08 2.127995464e-06 -4.980453827e-06 6.232830575e-06 -5.547188339e-06 2.945805752e-07 -1.185464493e-05 -8.359718096e-06 -4.371750063e-07 -1.874136754e-06 -3.620135223e-06 -7.191392509e-07 6.896437163e-06 -4.878488446e-07 1.931134066e-05 -6.201906727e-06 -1.113480840e-06 6.578762188e-07 -3.856084961e-06 -8.555132095e-06 -2.407399083e-06 -2.511853378e-06 -4.934193233e-06 7.484703856e-05 8.902806892e-06 -5.588233714e-06 -2.612473763e-06 3.595090364e-08 -2.262012807e-06 -6.105253377e-06 6.934924880e-07 2.839258076e-05 -1.341548854e-07 -5.019507538e-07 2.630698502e-05 1.857224449e-05 -2.437467475e-07 4.044486417e-07 6.757792844e-07 -1.693496459e-05 -3.209321504e-06 3.495953885e-07 -2.185643661e-06 -3.017598051e-07 3.351341417e-07 3.962160613e-06 -7.137514689e-06 -1.684682024e-05 -2.332551019e-06 1.304305897e-07 -2.277014884e-07 9.162500107e-07 -1.305288350e-05 2.290294890e-07 -5.275383530e-06 3.858799369e-07 2.198441842e-07 -9.317642027e-06 4.434224492e-07 3.417373070e-07 4.511203063e-07 1.879500325e-06 -3.441796621e-06 -4.627942299e-06 -1.029911110e-05 6.323342755e-08 2.027626704e-07 8.400013238e-07 4.079209420e-07 5.210201524e-07 -9.202609055e-07 -8.164312751e-06 -7.505766406e-06 -1.428953785e-06 7.447101138e-07 -3.361867124e-07 1.908077222e-07 4.545339939e-07 7.049161685e-07 
-7.480559271e-08 4.451486801e-07 -1.028966555e-06 -1.190471573e-06 1.240768769e-07 1.689975758e-07 1.957496664e-07 5.583563255e-09 4.602095208e-05 3.309562873e-06 -2.792422793e-07 -2.501612411e-06 1.245479716e-07 -4.292678975e-07 -3.091201946e-06 -2.883578794e-06 -2.267689918e-06 5.543457248e-07 3.087922784e-07 1.781825133e-06 5.577942439e-07 3.065298390e-07 -1.353603039e-06 3.197146174e-07 -2.191225827e-06 2.808018321e-07 2.685928452e-06 1.437932458e-07 -1.771517689e-06 3.017466566e-06 4.054234252e-07 -1.463896250e-07 1.693316395e-07 -3.424988630e-06 1.355740880e-06 -1.405564204e-06 3.046278807e-07 1.907481462e-08 6.224660729e-08 4.259870026e-07 1.469723287e-07 4.089980646e-07 2.972070767e-07 3.233949885e-07 -3.242198281e-08 -2.674431577e-06 2.274130649e-07 -6.045651978e-08 1.648974205e-08 -1.167093891e-07 -2.750649418e-06 8.684364846e-08 -1.994089997e-06 4.288601507e-06 -2.391073482e-06 -1.356480047e-06 -1.945108549e-07 -1.397715584e-07 -1.555819907e-06 -1.291951843e-07 1.857608623e-07 5.144354893e-07 -3.290677449e-06 -6.613689730e-08 2.895142558e-06 -2.482822477e-08 -7.513672415e-07 1.137187210e-07 1.762865938e-07 -4.014708077e-07 -8.614583588e-07 -4.063265743e-07 -1.408254029e-06 1.676520548e-07 2.199729020e-06 -6.073267722e-07 2.478495266e-07 -1.203133789e-06 1.981292310e-07 2.100623867e-06 3.734295264e-07 2.101204728e-06 -2.762285139e-06 4.739148961e-07 1.646759311e-07 2.547263765e-07 -4.393221317e-07 1.889879865e-06 -8.621468613e-07 1.608097788e-06 2.351025623e-07 1.151843580e-07 2.804420798e-07 2.048672125e-07 7.842724663e-07 -5.729023263e-07 9.859717861e-08 2.083461398e-06 1.744231223e-06 -4.142493160e-07 
-6.890588730e-07 2.455483557e-06 -2.419404122e-06 -2.972292013e-06 5.245828263e-07 1.353575532e-07 3.157585428e-07 -4.204912167e-07 3.309562873e-06 5.650402471e-05 2.422851558e-07 -5.434145025e-07 -6.933504328e-08 1.375742312e-07 -1.303726525e-06 -1.032708165e-06 -3.496812093e-07 4.716318752e-08 1.477161365e-06 9.915930522e-06 8.514511567e-08 7.080597825e-07 -4.039353051e-06 1.084193094e-06 -3.663562593e-06 5.206846687e-07 7.258910822e-07 4.249082977e-07 -1.063103817e-06 2.945227608e-05 1.605181565e-06 -1.446078983e-07 -1.164497210e-06 -3.804866379e-06 -1.926191060e-06 -3.130105707e-06 9.505098337e-07 9.364027687e-08 1.200966066e-06 1.408136027e-06 -2.455223314e-08 2.156880606e-06 1.823510906e-06 1.104274896e-06 -6.202314296e-07 -3.796546223e-06 2.941542994e-07 5.978132764e-07 6.285144741e-06 1.636203423e-07 -2.537036557e-06 6.308632851e-07 -3.583363460e-06 1.487909199e-05 -1.363003414e-06 -3.023459369e-06 -1.021562577e-06 -1.323402317e-06 -2.901569292e-06 5.674170567e-07 3.815233117e-07 1.531503286e-06 3.208096997e-06 5.231903770e-07 1.505993870e-05 -7.066228809e-07 -2.800492071e-06 4.640733610e-07 1.902982426e-07 1.813256992e-07 2.806872159e-07 -1.094725717e-06 4.289299151e-07 3.336336820e-07 6.697324098e-07 5.290459614e-08 3.648904407e-07 4.346320906e-06 5.633433720e-07 8.187062395e-07 1.389602650e-07 9.819691702e-07 -2.440303631e-06 1.453254567e-06 6.301333790e-07 5.413697428e-07 -1.277718189e-07 5.891676493e-07 7.151567672e-07 5.672489557e-07 4.414733736e-07 1.538156826e-07 6.889360106e-07 5.733762493e-07 3.953500915e-06 5.583887733e-07 -1.279295352e-06 6.196307122e-07 6.535988464e-07 1.103599103e-06 
