7.836902321e-02 5.786755518e-04 -3.175253504e-04 -5.986033940e-04 
5.786755518e-04 8.377586988e-03 1.716542423e-03 6.030862632e-04 
-3.175253504e-04 1.716542423e-03 5.327615180e-03 1.445425282e-03 
-5.986033940e-04 6.030862632e-04 1.445425282e-03 3.961000281e-03 
